D_R	poly_id	objectid	geoid	Violent	Property	SqMi	VCdensity	vclag	PCdensity	pclag	TractID	Id2	Total_Pop	PAIProp	OccuProp	OwnerProp	MandFHH_ch	ForeignPro	EthnHerter	HispProp	Unemployed_Fixed	Inc75K_	BAup	SSIProp	BelowProp	SameProp	Shape_Leng	Shape_Area	FAC1_1	FAC2_1	FAC3_1
 	489	489	17031490902	100	193	0.461822056	216.5336166	77.5	417.90988	146.6666667	17031490902	17031490902	4999	0.042585942	0.110911271	0.597229348	0.237113402	0.041008202	0.030113444	0.005001	0.087345754	0.240636224	0.212832999	0.085171883	0.198563366	0.903780756	17843.51781	12874808.51	0.463054251	-0.945577215	1.167861005
 	490	490	17031491000	150	224	0.493096913	304.1998357	75.75	454.2717546	132.5	17031491000	17031491000	4584	0.075149445	0.108533554	0.52177626	0.328484848	0.008726003	0.048519644	0	0.233723372	0.113578138	0.098263615	0.179333903	0.368915457	0.857901726	16006.27315	13746698	1.18119005	-1.089263884	0.416906193
 	491	491	17031491100	48	145	0.510776565	93.97455416	64.7777778	283.8814657	126.3333333	17031491100	17031491100	4488	0.038194444	0.101542416	0.736111111	0.151635282	0.005347594	0.097181611	0.033645276	0.081160192	0.321527778	0.25095504	0.04375	0.221527778	0.911605938	16434.69092	14239576.44	0.150496458	-1.009176304	1.609391297
 	492	492	17031491200	43	83	0.250780051	171.4649944	79.8571429	330.9673147	143.7142857	17031491200	17031491200	2097	0.080691643	0.140718563	0.665706052	0.245614035	0.046733429	0.137825706	0.01096805	0.12195122	0.319884726	0.209237229	0.095100865	0.213256484	0.892581888	10603.28626	6991318.603	0.452971971	-1.116852296	1.21980664
 	493	493	17031491300	76	97	0.249442213	304.6797861	84.8571429	388.8676218	138.5714286	17031491300	17031491300	2465	0.124605678	0.12611276	0.476340694	0.278118609	0.004868154	0.07559019	0.015010142	0.181098205	0.162460568	0.117403315	0.102523659	0.427444795	0.813818784	10524.81985	6954021.964	1.177409521	-1.048072442	0.137549463
 	494	494	17031491400	109	192	0.320429439	340.1684947	76.25	599.1958806	125.625	17031491400	17031491400	3221	0.121238938	0.132804757	0.243362832	0.324185249	0.013039429	0.085357935	0.023595157	0.190414508	0.153982301	0.162132149	0.137168142	0.354867257	0.78380983	12113.52974	8933024.345	1.130691836	-0.907299337	-0.710996921
 	495	495	17031500100	40	111	1.024387991	39.04770491	73.8571429	108.3573811	158.7142857	17031500100	17031500100	3083	0.033887468	0.118702553	0.465473146	0.259305211	0.007460266	0.030024969	0.007784625	0.05962963	0.187340153	0.250420168	0.045396419	0.168158568	0.950162866	21033.41948	28558183.94	0.276271336	-0.743771763	0.767788539
 	496	496	17031500200	45	195	0.788602758	57.06295032	73.4285714	247.2727847	145.1428571	17031500200	17031500200	2113	0.07721519	0.060333761	0.306329114	0.480331263	0	0.071314776	0.00615239	0.208441558	0.225316456	0.236437247	0.116455696	0.303797468	0.935375778	20519.71999	21984895.18	0.979218645	-0.839618942	0.004179249
 	497	497	17031500300	32	59	0.273822924	116.8638461	73.4	215.4677162	166.2	17031500300	17031500300	1417	0.006858711	0.108345534	0.543209877	0.272151899	0.143966126	0.558345108	0.190543402	0.106796117	0.224965706	0.423529412	0.087791495	0.203017833	0.884559885	11070.84864	7633714.457	0.074307558	-0.203543781	0.430221557
 	498	498	17031510100	16	57	0.913451521	17.51598155	39.3333333	62.40068429	93.6666667	17031510100	17031510100	3027	0.056112224	0.092982456	0.623246493	0.215657312	0.234886026	0.413794187	0.78691774	0.109962795	0.201402806	0.063654033	0.085170341	0.21743487	0.919044459	23742.92552	25465465.03	0.604700801	1.056411487	0.987765854
 	499	499	17031510200	23	59	0.494218041	46.5381635	63.25	119.3805064	144.25	17031510200	17031510200	2801	0.038535645	0.129846709	0.767822736	0.145743146	0.109603713	0.459312295	0.258122099	0.108527132	0.198458574	0.231531978	0.063583815	0.177263969	0.962922966	19928.48901	13777953.12	0.164631993	-0.293614656	1.646209545
 	500	500	17031510300	124	201	1.141763172	108.6039583	45	176.0435131	114.1428571	17031510300	17031510300	5260	0.081730769	0.070527523	0.598290598	0.209703947	0.013498099	0.015123177	0.003231939	0.141394906	0.18215812	0.152816509	0.168269231	0.220619658	0.8482264	23763.7159	31830403.1	0.853988228	-1.129300523	1.000140489
 	501	501	17031520100	25	32	1.198384113	20.86142476	38.5714286	26.70262369	74.5714286	17031520100	17031520100	2019	0.041275797	0.128172589	0.600375235	0.111650485	0.424962853	0.33992377	0.873204557	0.06846473	0.151969981	0.092622951	0.191369606	0.193245779	0.850377834	30945.59237	33408898.01	0.552920951	1.560904387	0.523810169
 	502	502	17031520200	43	69	0.470182934	91.45376597	30.6666667	146.7513919	85.6666667	17031520200	17031520200	3572	0.028254289	0.113296617	0.398587286	0.243964422	0.266797312	0.282357477	0.823348264	0.145586549	0.13925328	0.048460374	0.163471241	0.226034309	0.788198404	19947.25417	13107895.47	0.716459947	1.261052622	-0.292332059
 	503	503	17031520300	27	69	0.370042825	72.96452788	27.6666667	186.4649046	73	17031520300	17031520300	6058	0.056958309	0.116435074	0.701702877	0.260936301	0.279960383	0.307921167	0.857708815	0.153526971	0.220199648	0.119608443	0.07516148	0.256605989	0.901510067	14410.00089	10316160.62	0.486478208	1.24552057	0.845206481
 	504	504	17031520400	17	56	0.280047722	60.70393962	25	199.9659187	50.25	17031520400	17031520400	4186	0.033466135	0.091915836	0.665338645	0.098516949	0.28475872	0.279849515	0.844242714	0.107572115	0.347410359	0.161290323	0.05498008	0.129083665	0.962173809	12220.85942	7807251.18	-0.052295931	1.328516234	1.319748822
 	505	505	17031520500	5	31	0.405578143	12.32808052	28.25	76.43409923	73.75	17031520500	17031520500	5112	0.01474359	0.131417805	0.755769231	0.17679558	0.212441315	0.244932832	0.683881064	0.081590498	0.434615385	0.189785624	0.06025641	0.137820513	0.910703608	16425.52422	11306824.46	-0.223803243	0.664528128	1.330814158
 	506	506	17031520600	9	33	0.420636535	21.39614428	39.75	78.45252902	113.5	17031520600	17031520600	2824	0.047440699	0.144329897	0.81772784	0.091503268	0.33427762	0.122177797	0.774433428	0.083990719	0.269662921	0.107948443	0.098626717	0.152309613	0.966320315	14687.34251	11726626.68	0.217838185	1.049649957	1.790718186
 	507	507	17031530100	55	73	0.250951251	219.1660724	85.3333333	290.8931506	129	17031530100	17031530100	2252	0.047368421	0.060509554	0.439473684	0.173151751	0.295293073	0.512122242	0.664742451	0.124859393	0.132894737	0.056087551	0.072368421	0.301315789	0.903992822	10623.51573	6996091.366	0.67520147	1.371729607	0.247140276
 	508	508	17031530200	106	130	0.500924868	211.60858	68.1111111	259.5199566	118.6666667	17031530200	17031530200	4296	0.123088685	0.089490969	0.49235474	0.330221704	0.006517691	0.003720927	0	0.169683258	0.202599388	0.136690647	0.165902141	0.312691132	0.818928054	15830.0438	13964927.98	1.211486557	-1.21772849	0.399836973
 	509	509	17031530300	77	148	0.505111646	152.4415456	71.5	293.0045292	144	17031530300	17031530300	4607	0.072596468	0.122668174	0.759973839	0.223309609	0.003907098	0.041597311	0.007597135	0.174273859	0.26030085	0.153796446	0.065402224	0.202746893	0.905263158	15931.2897	14081648.18	0.248751332	-0.99132392	1.342266473
 	510	510	17031530400	34	67	0.506604414	67.11350924	88.2	132.2530917	166.2	17031530400	17031530400	1973	0.029126214	0.191194969	0.836338419	0.211881188	0.035478966	0.100078377	0.016725798	0.12625	0.313453537	0.272074659	0.05963939	0.122052705	0.895514781	15928.13334	14123263.99	-0.257530951	-1.050678903	1.468453605
 	511	511	17031530501	99	155	0.500595251	197.764561	62	309.6313834	96.5714286	17031530501	17031530501	4704	0.080254777	0.080541237	0.569426752	0.266260163	0.015943878	0.069479785	0.011267007	0.088202247	0.231847134	0.191467921	0.136305732	0.217197452	0.866224315	15824.23338	13955738.81	0.800227352	-1.118166038	0.982889369
 	512	512	17031530502	30	36	0.311967957	96.1637222	77	115.3964666	125.6666667	17031530502	17031530502	1419	0.082352941	0.069846678	0.819607843	0.173770492	0.00422833	0.025173312	0.019027484	0.150707744	0.219607843	0.139534884	0.090196078	0.166666667	0.863210943	13777.94075	8697132.716	0.371005437	-0.993498348	1.565453092
 	513	513	17031530503	73	126	0.639260679	114.1944161	54.3333333	197.1026908	86	17031530503	17031530503	5846	0.065921788	0.121396896	0.715083799	0.257053292	0.024632227	0.039168601	0.005131714	0.190346703	0.244692737	0.1976082	0.082122905	0.272625698	0.896926796	19660.69853	17821493.63	0.464110811	-1.017923759	1.164675538
 	514	514	17031530600	59	96	0.399321216	147.7507271	70.6	240.4079627	99.6	17031530600	17031530600	2636	0.059259259	0.146639511	0.421164021	0.33220339	0	0.00755847	0.002655539	0.157818533	0.161904762	0.08353222	0.111111111	0.244444444	0.90629742	16982.92587	11132392.06	0.727495399	-0.882037819	0.335949849
 	515	515	17031540101	129	145	1.492837682	86.41260972	38.5	97.13045279	86	17031540101	17031540101	3881	0.07198748	0.128205128	0.067292645	0.599778271	0.041484154	0.106205345	0.050502448	0.240648379	0.051643192	0.058415269	0.103286385	0.60172144	0.913879378	34175.05444	41617759.56	1.756842423	-0.439164311	-1.225288234
 	516	516	17031540102	63	104	2.045081921	30.80561192	66.4285714	50.85370857	121.4285714	17031540102	17031540102	3513	0.086956522	0.084337349	0.133043478	0.636253041	0.009109024	0.128286388	0.031312269	0.185081585	0.052173913	0.023809524	0.186086957	0.573043478	0.893426006	39870.31697	57013383.76	2.146313352	-0.837360581	-0.826778731
 	517	517	17031550100	60	137	3.213206551	18.67293591	23.75	42.636537	87.25	17031550100	17031550100	6523	0.063291139	0.089780325	0.651694569	0.071516646	0.189943278	0.175272304	0.562164648	0.050497738	0.330338914	0.137687188	0.083707636	0.196815027	0.842892768	48214.1721	89578699.18	0.184878534	0.480834225	0.936918342
 	518	518	17031550200	14	68	2.085618868	6.712635857	79.75	32.6042313	150.75	17031550200	17031550200	2861	0.019047619	0.07515473	0.894285714	0.028744327	0.094023069	0.151627285	0.598741699	0.051221805	0.414285714	0.212071778	0.02	0.047619048	0.95389564	40925.55543	58143484.48	-0.426704523	0.251310277	2.324664985
 	519	519	17031560100	13	26	0.28714209	45.27375281	22.6666667	90.54750562	55.8333333	17031560100	17031560100	1605	0.021148036	0.119496855	0.725075529	0.094339623	0.371962617	0.68646694	0.700311526	0.044254658	0.395770393	0.130899377	0.048338369	0.148036254	0.873520249	14224.67034	8005030.018	-0.111368316	1.214751535	1.239785448
 	520	520	17031560200	18	34	0.255620263	70.41695285	16.6666667	133.0097998	41	17031560200	17031560200	1724	0.048333333	0.076433121	0.826666667	0.073529412	0.146171694	0.542364248	0.305684455	0.17823765	0.221666667	0.166666667	0.1	0.208333333	0.953927939	11083.33628	7126255.431	0.29122986	-0.123151019	1.874629249
 	521	521	17031560300	11	46	0.252486014	43.56676962	20.6	182.1883093	44.4	17031560300	17031560300	3283	0.055265902	0.088569266	0.883211679	0.157629256	0.350898568	0.543981776	0.659762412	0.063686709	0.33472367	0.167903525	0.020855057	0.079249218	0.949984658	10610.38966	7038877.933	-0.06931911	1.094866578	1.939601689
 	522	522	17031560400	26	51	0.131134776	198.2692977	18.2857143	388.9128532	47.7142857	17031560400	17031560400	1727	0.013157895	0.198380567	0.910087719	0.123115578	0.464389114	0.514944532	0.718008107	0.077844311	0.317982456	0.125541126	0.024122807	0.182017544	0.996497373	8067.960864	3655813.124	-0.316623027	1.520916985	1.69368839
 	523	523	17031560700	22	65	0.255309771	86.16983163	15.2	254.5926844	70.2	17031560700	17031560700	3726	0.026019081	0.104523227	0.576756288	0.196132597	0.331454643	0.415272595	0.590177134	0.085504587	0.33217693	0.130782918	0.026019081	0.078924545	0.857533497	10674.56861	7117599.454	-0.186180131	1.235486535	0.566569288
 	524	524	17031560800	14	87	0.510100659	27.44556344	13.4	170.5545728	67.4	17031560800	17031560800	6219	0.021028037	0.096069869	0.771495327	0.198524892	0.206464062	0.418017848	0.524521627	0.072089113	0.422429907	0.192531523	0.048130841	0.037850467	0.909915749	15980.44414	14220733.33	-0.296598133	0.467461336	1.541610231
 	525	525	17031560900	9	62	0.509365166	17.66905277	13	121.7201413	51.6666667	17031560900	17031560900	5263	0.009989485	0.084909026	0.873817035	0.038284839	0.124073722	0.291820596	0.332509975	0.023198198	0.565720294	0.232450501	0.024185068	0.038906414	0.97052591	15831.81999	14200229.04	-0.714490202	-0.135592527	2.304088665
 	526	526	17031561000	9	38	0.512844058	17.54919426	12.6	74.09659798	58.6	17031561000	17031561000	5541	0	0.075633128	0.840749415	0.066319896	0.103952355	0.171253839	0.324309691	0.041887125	0.570491803	0.32493137	0.022482436	0.016393443	0.960609911	16067.20586	14297214.6	-0.830998165	-0.184498088	2.121424306
 	527	527	17031561100	16	30	0.510425668	31.34638596	12.7142857	58.77447368	72.5714286	17031561100	17031561100	5531	0.023974427	0.122609674	0.927543953	0.116728625	0.217682155	0.272625969	0.476405713	0.047920434	0.542354822	0.250782065	0.10548748	0.05380927	0.91290147	16186.83319	14229794.03	-0.465916117	0.042150858	2.032953482
 	528	528	17031570100	13	97	0.588328859	22.09648532	30.5714286	164.8737751	68.8571429	17031570100	17031570100	1294	0.049350649	0.112592593	0.612987013	0.134545455	0.41576507	0.631346316	0.714837713	0.051948052	0.303896104	0.108641975	0.031168831	0.231168831	0.937451134	19059.58956	16401601.66	0.037887645	1.67204562	0.686681929
 	529	529	17031570200	14	55	0.680722608	20.56638025	23.8	80.79649382	64.6	17031570200	17031570200	1978	0.015228426	0.10259301	0.742808799	0.072033898	0.429221436	0.431531222	0.716380182	0.077430972	0.372250423	0.114958449	0.021996616	0.148900169	0.97889861	17806.50394	18977381.25	-0.205597308	1.594835361	1.566302517
 	530	530	17031570300	38	83	0.378451815	100.4090837	18.125	219.3145775	64.75	17031570300	17031570300	5773	0.042565947	0.12673818	0.544964029	0.213622291	0.405335181	0.581365753	0.805127317	0.06964329	0.258393285	0.129938543	0.050359712	0.170863309	0.884303351	13496.13116	10550588.89	0.13344257	1.735715145	0.329661087
 	531	531	17031570400	10	43	0.178918721	55.89130064	34.5	240.3325928	100.6666667	17031570400	17031570400	1732	0	0.045838359	0.388571429	0.208333333	0.3573903	0.554632872	0.831408776	0.079330422	0.220952381	0.14075437	0.028571429	0.08	0.94583576	9463.145088	4987947.706	0.065517969	1.990512511	0.41147581
 	532	532	17031570500	10	44	0.163553745	61.14198114	26	269.024717	69.8333333	17031570500	17031570500	2392	0.006839945	0.137606032	0.443228454	0.15917603	0.377090301	0.536600541	0.740384615	0.016184971	0.225718194	0.104643105	0.006839945	0.157318741	0.910327242	11296.28636	4559598.489	-0.035648719	1.779030105	0.25493978
 	533	533	17031580100	26	36	0.294811354	88.19198994	37.4285714	122.1119861	82.1428571	17031580100	17031580100	2885	0.041142857	0.076734694	0.568	0.236151604	0.443674177	0.702559284	0.640901213	0.076181735	0.180571429	0.143252212	0.020571429	0.227428571	0.920056101	12456.06185	8218835.986	0.337252107	1.725567279	0.545510207
 	534	534	17031580200	26	37	0.281790855	92.26701137	31.7142857	131.3030546	73.5714286	17031580200	17031580200	3534	0.019144144	0.092383639	0.536036036	0.239892183	0.461233729	0.639723853	0.811262026	0.056012534	0.176801802	0.077444337	0.059684685	0.198198198	0.938275166	11425.11811	7855846.741	0.408169213	1.995691801	0.595966935
 	535	535	17031580300	12	11	0.181865002	65.98300858	29.8333333	60.48442453	87.8333333	17031580300	17031580300	2502	0.053857351	0.134715026	0.532751092	0.177570093	0.517585931	0.64635997	0.803756994	0.064096386	0.186317322	0.049970606	0.037845706	0.176128093	0.938430584	9350.096424	5070084.996	0.305116844	2.129632746	0.532234613
 	536	536	17031580400	35	87	0.508164615	68.87531904	30.4285714	171.2043645	61.4285714	17031580400	17031580400	4551	0.027590848	0.074185464	0.543068641	0.210671573	0.40936058	0.625063219	0.766644693	0.01697439	0.184387618	0.139031548	0.048452221	0.234858681	0.946136865	15939.7659	14166759.74	0.415247631	1.767679887	0.671775264
 	537	537	17031580501	47	60	0.190011521	247.3534224	28.6666667	315.7703265	48.5	17031580501	17031580501	4881	0.033357505	0.113905325	0.42422045	0.228515625	0.446629789	0.61719823	0.86252817	0.06833713	0.205221175	0.087066474	0.036258158	0.234227701	0.900521376	9508.4839	5297195.995	0.352097184	2.116566547	0.015963993
 	538	538	17031580502	29	45	0.190899446	151.9124366	50.5	235.7261948	89.75	17031580502	17031580502	5264	0.033650329	0.061468647	0.494513533	0.035743973	0.486132219	0.597116042	0.830927052	0.06594513	0.292611558	0.119925628	0.050475494	0.210680322	0.936660269	9528.9155	5321949.828	0.094281375	2.162661595	0.598036957
 	539	539	17031580600	44	75	0.190269766	231.2506123	36	394.1771801	56.4285714	17031580600	17031580600	5297	0.020640569	0.076550814	0.506761566	0.159779614	0.441948273	0.550408082	0.816688692	0.094305591	0.259786477	0.132445923	0.091103203	0.15088968	0.982963247	10601.66981	5304395.439	0.212753465	1.889610554	0.787972425
 	540	540	17031580700	29	44	0.212209409	136.6574655	41.1428571	207.3423615	78.1428571	17031580700	17031580700	6356	0.08480781	0.138367347	0.508846858	0.177206393	0.412680931	0.561967434	0.868470736	0.092397157	0.226357535	0.102767882	0.04881025	0.219646126	0.92315051	10942.76787	5916035.123	0.43978036	1.78040461	0.428607179
 	541	541	17031580800	19	36	0.070764262	268.4971129	49.2	508.7313717	89	17031580800	17031580800	2123	0.050909091	0.142555438	0.38	0.154545455	0.480923222	0.532632636	0.946773434	0.099386503	0.154545455	0.060902256	0.08	0.243636364	0.945594608	5647.013587	1972786.506	0.464595571	2.294466461	-0.016845348
 	542	542	17031590500	19	67	0.230268996	82.51219363	38.4	290.9640512	83.2	17031590500	17031590500	1791	0.032934132	0.129824561	0.540419162	0.086956522	0.409826912	0.660491489	0.438302624	0.091870456	0.315868263	0.261962693	0.032934132	0.24251497	0.833612507	10970.92414	6419505.505	-0.152355535	1.12368347	0.162478543
 	543	543	17031590600	19	39	0.134422917	141.3449466	36.2	290.1291009	92.2	17031590600	17031590600	3415	0.028947368	0.063512638	0.553508772	0.209923664	0.256808199	0.629863855	0.706881406	0.104354354	0.243859649	0.142791762	0.089473684	0.171929825	0.919335706	8628.789343	3747480.854	0.306477503	1.13495125	0.735102136
 	544	544	17031590700	18	61	0.335802052	53.60300773	39.8333333	181.6546373	120.1666667	17031590700	17031590700	3379	0.039918117	0.091451292	0.397134084	0.234221599	0.383841373	0.569349045	0.770346256	0.045169385	0.283520983	0.193264249	0.029682702	0.284544524	0.896975142	13746.45284	9361586.485	0.29792014	1.740689676	-0.086254953
